,Phenotype,Protocol,Animal,Session,Phase,Trial,Num,Cnum,Asym
1482,NotAtaxic,Switch,SwitchRight04,S1,Intersplit,13,6,6,1.3985836144649255
1483,NotAtaxic,Switch,SwitchRight04,S1,Intersplit,14,7,7,1.7970647280516658
1484,NotAtaxic,Switch,SwitchRight04,S1,Intersplit,15,8,8,-0.1886772386955613
1485,NotAtaxic,Switch,SwitchRight04,S1,Split,16,3,3,-6.2106662326389
1486,NotAtaxic,Switch,SwitchRight04,S1,Washout,17,0,0,-0.6591503797621812
1487,NotAtaxic,Switch,SwitchRight04,S1,Washout,18,1,1,1.7683549360795183
1488,NotAtaxic,Switch,SwitchRight04,S1,Washout,19,2,2,-1.155999694207722
1489,NotAtaxic,Switch,SwitchRight04,S1,Washout,20,3,3,-0.5827239065459509
1490,NotAtaxic,Switch,SwitchRight04,S1,Washout,21,4,4,-0.4536175968671188
1491,NotAtaxic,Switch,SwitchRight04,S2,Baseline,22,0,3,-0.23334002253988473
1492,NotAtaxic,Switch,SwitchRight04,S2,Baseline,23,1,4,-1.2107052786985122
1493,NotAtaxic,Switch,SwitchRight04,S2,Baseline,24,2,5,0.5643131757023099
1494,NotAtaxic,Switch,SwitchRight04,S2,Split,25,0,4,-5.211578578315951
1495,NotAtaxic,Switch,SwitchRight04,S2,Intersplit,26,0,9,-0.769397465869659
1496,NotAtaxic,Switch,SwitchRight04,S2,Intersplit,27,1,10,1.1846214833885398
1497,NotAtaxic,Switch,SwitchRight04,S2,Intersplit,28,2,11,-0.3997725669783705
1498,NotAtaxic,Switch,SwitchRight04,S2,Split,29,1,5,-4.742323750197315
1499,NotAtaxic,Switch,SwitchRight04,S2,Intersplit,30,3,12,1.223261669428652
1500,NotAtaxic,Switch,SwitchRight04,S2,Intersplit,31,4,13,0.5850589636600461
1501,NotAtaxic,Switch,SwitchRight04,S2,Intersplit,32,5,14,-1.733621924814571
1502,NotAtaxic,Switch,SwitchRight04,S2,Split,33,2,6,-5.42020701398755
1503,NotAtaxic,Switch,SwitchRight04,S2,Intersplit,34,6,15,-0.2955118815104498
1504,NotAtaxic,Switch,SwitchRight04,S2,Intersplit,35,7,16,-1.292889527600238
1505,NotAtaxic,Switch,SwitchRight04,S2,Intersplit,36,8,17,-0.8105499575836603
1506,NotAtaxic,Switch,SwitchRight04,S2,Split,37,3,7,-7.5225290625986645
1507,NotAtaxic,Switch,SwitchRight04,S2,Washout,38,0,5,-0.03739944612139823
1508,NotAtaxic,Switch,SwitchRight04,S2,Washout,39,1,6,-1.5037498088798245
1509,NotAtaxic,Switch,SwitchRight04,S2,Washout,40,2,7,-1.0363877421677898
1510,NotAtaxic,Switch,SwitchRight04,S2,Washout,41,3,8,-0.4338274098406174
1511,NotAtaxic,Switch,SwitchRight04,S2,Washout,42,4,9,-1.8553146208175804
1512,NotAtaxic,Switch,SwitchRight04,S3,Baseline,43,0,6,0.5511967822758663
1513,NotAtaxic,Switch,SwitchRight04,S3,Baseline,44,1,7,0.32057328657668904
1514,NotAtaxic,Switch,SwitchRight04,S3,Baseline,45,2,8,-0.4108852810330177
1515,NotAtaxic,Switch,SwitchRight04,S3,Split,46,0,8,-4.243407586608285
1516,NotAtaxic,Switch,SwitchRight04,S3,Intersplit,47,0,18,0.4259668215356811
1517,NotAtaxic,Switch,SwitchRight04,S3,Intersplit,48,1,19,0.03199721827648716
1518,NotAtaxic,Switch,SwitchRight04,S3,Intersplit,49,2,20,0.2709745156644061
1519,NotAtaxic,Switch,SwitchRight04,S3,Split,50,1,9,-5.159011994949552
1520,NotAtaxic,Switch,SwitchRight04,S3,Intersplit,51,3,21,0.2798523565734996
1521,NotAtaxic,Switch,SwitchRight04,S3,Intersplit,52,4,22,0.05399915907115371
1522,NotAtaxic,Switch,SwitchRight04,S3,Intersplit,53,5,23,-0.5343658755524388
1523,NotAtaxic,Switch,SwitchRight04,S3,Split,54,2,10,-5.086062652896132
1524,NotAtaxic,Switch,SwitchRight04,S3,Intersplit,55,6,24,-0.7971484251696666
1525,NotAtaxic,Switch,SwitchRight04,S3,Intersplit,56,7,25,0.2628210819128327
1526,NotAtaxic,Switch,SwitchRight04,S3,Intersplit,57,8,26,-0.22405759252687574
1527,NotAtaxic,Switch,SwitchRight04,S3,Split,58,3,11,-3.9091476286300377
1528,NotAtaxic,Switch,SwitchRight04,S3,Washout,59,0,10,-0.802419643209447
1529,NotAtaxic,Switch,SwitchRight04,S3,Washout,60,1,11,-0.7047094479955831
1530,NotAtaxic,Switch,SwitchRight04,S3,Washout,61,2,12,-1.637152469519421
1531,NotAtaxic,Switch,SwitchRight04,S3,Washout,62,3,13,0.24609806561709036
1532,NotAtaxic,Switch,SwitchRight04,S3,Washout,63,4,14,-0.4382509173768909
1533,NotAtaxic,Switch,SwitchRight04,S4,Baseline,64,0,9,0.3233244924834082
1534,NotAtaxic,Switch,SwitchRight04,S4,Baseline,65,1,10,-1.060593730271492
1535,NotAtaxic,Switch,SwitchRight04,S4,Baseline,66,2,11,-0.5711488049440021
1536,NotAtaxic,Switch,SwitchRight04,S4,Split,67,0,12,-3.6061142430161084
1537,NotAtaxic,Switch,SwitchRight04,S4,Intersplit,68,0,27,-0.3324874723800946
1538,NotAtaxic,Switch,SwitchRight04,S4,Intersplit,69,1,28,-0.4075483842329817
1539,NotAtaxic,Switch,SwitchRight04,S4,Intersplit,70,2,29,-0.1876831054687642
1540,NotAtaxic,Switch,SwitchRight04,S4,Split,71,1,13,-3.7288318980823902
1541,NotAtaxic,Switch,SwitchRight04,S4,Intersplit,72,3,30,1.275187790995858
1542,NotAtaxic,Switch,SwitchRight04,S4,Intersplit,73,4,31,-1.2347288806029582
1543,NotAtaxic,Switch,SwitchRight04,S4,Intersplit,74,5,32,-1.8909338748816538
1544,NotAtaxic,Switch,SwitchRight04,S4,Split,75,2,14,-5.728334369081452
1545,NotAtaxic,Switch,SwitchRight04,S4,Intersplit,76,6,33,-0.26659724688288833
1546,NotAtaxic,Switch,SwitchRight04,S4,Intersplit,77,7,34,0.2451578776041714
1547,NotAtaxic,Switch,SwitchRight04,S4,Intersplit,78,8,35,-0.8542918195628317
1548,NotAtaxic,Switch,SwitchRight04,S4,Split,79,3,15,-3.4404407848011402
1549,NotAtaxic,Switch,SwitchRight04,S4,Washout,80,0,15,-0.46125765498716476
1550,NotAtaxic,Switch,SwitchRight04,S4,Washout,81,1,16,-0.762779544098251
1551,NotAtaxic,Switch,SwitchRight04,S4,Washout,82,2,17,-0.12428977272729469
1552,NotAtaxic,Switch,SwitchRight04,S4,Washout,83,3,18,-0.6624626390862005
1553,NotAtaxic,Switch,SwitchRight04,S4,Washout,84,4,19,-1.6497833560211461
1554,NotAtaxic,Switch,SwitchRight04,S5,Baseline,85,0,12,-0.3054146814827874
1555,NotAtaxic,Switch,SwitchRight04,S5,Baseline,86,1,13,-0.2095694493765876
1556,NotAtaxic,Switch,SwitchRight04,S5,Baseline,87,2,14,-0.6295918508544815
1557,NotAtaxic,Switch,SwitchRight04,S5,Split,88,0,16,-5.273036764125621
1558,NotAtaxic,Switch,SwitchRight04,S5,Intersplit,89,0,36,0.8888784081044747
1559,NotAtaxic,Switch,SwitchRight04,S5,Intersplit,90,1,37,-0.37395592891809315
1560,NotAtaxic,Switch,SwitchRight04,S5,Intersplit,91,2,38,-0.027419581557794004
1561,NotAtaxic,Switch,SwitchRight04,S5,Split,92,1,17,-5.248314443260767
1562,NotAtaxic,Switch,SwitchRight04,S5,Intersplit,93,3,39,0.2480400933159359
1563,NotAtaxic,Switch,SwitchRight04,S5,Intersplit,94,4,40,-0.47055639401831684
1564,NotAtaxic,Switch,SwitchRight04,S5,Intersplit,95,5,41,-1.4219650114425662
1565,NotAtaxic,Switch,SwitchRight04,S5,Split,96,2,18,-4.980222143308069
1566,NotAtaxic,Switch,SwitchRight04,S5,Intersplit,97,6,42,-0.2680537676570651
1567,NotAtaxic,Switch,SwitchRight04,S5,Intersplit,98,7,43,-1.0829887004813799
1568,NotAtaxic,Switch,SwitchRight04,S5,Intersplit,99,8,44,-0.4247492009943272
1569,NotAtaxic,Switch,SwitchRight04,S5,Split,100,3,19,-4.330567639283501
1570,NotAtaxic,Switch,SwitchRight04,S5,Washout,101,0,20,-1.6408091843730617
1571,NotAtaxic,Switch,SwitchRight04,S5,Washout,102,1,21,0.301915949041188
1572,NotAtaxic,Switch,SwitchRight04,S5,Washout,103,2,22,-1.3987377436474588
1573,NotAtaxic,Switch,SwitchRight04,S5,Washout,104,3,23,-1.4701303809580253
1574,NotAtaxic,Switch,SwitchRight04,S5,Washout,105,4,24,-1.6665757304490256
1575,NotAtaxic,Switch,SwitchRight04,S6,Baseline,106,0,15,0.39275198271779743
1576,NotAtaxic,Switch,SwitchRight04,S6,Baseline,107,1,16,0.5320385248974304
1577,NotAtaxic,Switch,SwitchRight04,S6,Baseline,108,2,17,-0.21099899754382534
1578,NotAtaxic,Switch,SwitchRight04,S6,Baseline,109,3,18,-0.1329980715356811
1579,NotAtaxic,Switch,SwitchRight04,S6,Baseline,110,4,19,-1.1971367730034927
1580,NotAtaxic,Switch,SwitchRight04,S6,Split,111,0,20,-6.816640526357347
1581,NotAtaxic,Switch,SwitchRight04,S6,Split,112,1,21,-3.9458303740530454
1582,NotAtaxic,Switch,SwitchRight04,S6,Split,113,2,22,-5.30797014332785
1583,NotAtaxic,Switch,SwitchRight04,S6,Split,114,3,23,-2.6624154353487484
1584,NotAtaxic,Switch,SwitchRight04,S6,Split,115,4,24,-3.505622016059064
1585,NotAtaxic,Switch,SwitchRight04,S6,Split,116,5,25,-3.2614505652225603
1586,NotAtaxic,Switch,SwitchRight04,S6,Split,117,6,26,-2.507728037208011
1587,NotAtaxic,Switch,SwitchRight04,S6,Split,118,7,27,-3.2284206814236285
1588,NotAtaxic,Switch,SwitchRight04,S6,Split,119,8,28,-2.0849131574534425
1589,NotAtaxic,Switch,SwitchRight04,S6,Split,120,9,29,-2.580430772569443
1590,NotAtaxic,Switch,SwitchRight04,S6,Split,121,10,30,-2.035715122415567
1591,NotAtaxic,Switch,SwitchRight04,S6,Split,122,11,31,-3.901410343671131
1592,NotAtaxic,Switch,SwitchRight04,S6,Washout,123,0,25,-0.07283374516653396
1593,NotAtaxic,Switch,SwitchRight04,S6,Washout,124,1,26,-0.32733955768625833
1594,NotAtaxic,Switch,SwitchRight04,S6,Washout,125,2,27,-0.016723016295799198
1595,NotAtaxic,Switch,SwitchRight04,S6,Washout,126,3,28,-0.6135343301176022
1596,NotAtaxic,Switch,SwitchRight04,S7,Washout,127,126,29,0.6188132546164127
1597,NotAtaxic,Switch,SwitchRight04,S7,Washout,128,127,30,0.0424240574692476
1598,NotAtaxic,Switch,SwitchRight04,S7,Washout,129,128,31,0.35748722577334036
1599,NotAtaxic,Switch,SwitchRight04,S7,Washout,130,129,32,1.4570679327454172
1600,NotAtaxic,Switch,SwitchRight04,S7,Washout,131,130,33,1.0184856376262559
1601,NotAtaxic,Switch,SwitchRight04,S7,Washout,132,131,34,0.6202235366358764
1602,NotAtaxic,Switch,SwitchRight04,S7,Washout,133,132,35,0.2256297101877891
1603,NotAtaxic,Switch,SwitchRight04,S7,Washout,134,133,36,1.5660757970328092
1604,NotAtaxic,Switch,SwitchRight04,S7,Washout,135,134,37,0.0662948146010649
1605,NotAtaxic,Switch,SwitchRight04,S7,Washout,136,135,38,-1.840602990352778
1606,NotAtaxic,Switch,SwitchRight04,S7,Washout,137,136,39,-0.22055886008523373
1607,NotAtaxic,Switch,SwitchRight04,S7,Washout,138,137,40,-1.4797942806976465
1608,NotAtaxic,Switch,SwitchRight04,S7,Washout,139,138,41,-1.0409114336726901
1609,NotAtaxic,Switch,SwitchRight04,S7,Washout,140,139,42,-0.33440381188184176
1610,NotAtaxic,Switch,SwitchRight04,S7,Washout,141,140,43,-1.4547637014678259
1611,NotAtaxic,Switch,SwitchRight04,S7,Washout,142,141,44,-0.7548219828493217
1612,NotAtaxic,Switch,SwitchRight04,S7,Washout,143,142,45,-1.659133948336418
1613,NotAtaxic,Switch,SwitchRight04,S7,Washout,144,143,46,0.6056660353535079
1614,NotAtaxic,Switch,SwitchRight04,S7,Washout,145,144,47,-1.2213967063210731
1615,NotAtaxic,Switch,SwitchRight04,S7,Washout,146,145,48,-0.2183702256944713
1616,NotAtaxic,Switch,SwitchRight04,S7,Washout,147,146,49,-1.388657695115242
