,Phenotype,Protocol,Animal,Session,Phase,Trial,Num,Cnum,Perc,Asym,coo,double_support,stance_speed,swing_length,coo_stance,coo_swing,duty_factor,stance_duration
1772,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,31,4,13,2,-0.7428487141927178,-0.8727006237916441,0.45231239348886376,0.0005936256616977248,-1.092799022944206,-0.6439584674257333,-0.3996107313367645,-2.213510231303328,-1.8189894035458565e-12
1773,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,31,4,13,3,-1.7037825150923425,-0.33174187245994347,2.8344717513083406,0.009016875382297382,-1.6707988700480598,-1.4812151590983262,0.47748064753992026,-0.4774792400317516,-3.0303030303039122
1774,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,31,4,13,4,0.22748696683632375,0.03864789249924172,2.656646758813941,0.0046908354406580005,0.0390023896189291,-0.3502075118247774,-1.2309064768781184,2.064497745335391,3.0303030303002743
1775,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,31,4,13,5,-1.0931226942274748,-0.2660346753669245,0.12915135583715198,0.001474055152497003,0.30575376568421575,-0.7155553259030967,0.3365487763376507,0.09405379059215235,6.0606060606078245
1776,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,31,4,13,6,-1.6572277955335295,-0.5156218403517343,0.14059737704566277,-0.0015513926688393853,0.722172284367133,-0.138037132494361,0.3060408312865661,1.0741019187428904,6.0606060606005485
1777,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,31,4,13,7,-1.9442240397135606,0.05005537861528353,-0.0967072143542742,-0.005955928356333337,0.35633896336415205,1.2241257561578038,-1.1399394333963926,0.041219812618241036,3.0303030302966363
1778,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,31,4,13,8,1.377799294211627,-0.3679805331760022,0.00794867962387169,0.0015984469009976965,-2.086277200718058,-0.5900999512335403,-0.0439614960641137,-1.9172905142569796,-3.03030303030755
1779,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,31,4,13,9,-2.367385710128673,-0.8538323219376238,4.351822197410433,0.001883011548482208,-0.8946967847418961,-0.6327166701808125,-1.5935435439600667,0.5650330242658264,1.5151515151446802
1780,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,32,5,14,0,-3.036283242582101,-0.6927586565113941,2.6908121511150283,-0.014651112497674854,0.3792733857126649,0.12202118382306537,-0.23562884089921,-1.3202690262686652,-13.636363636363967
1781,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,32,5,14,1,-0.007806643091100796,-0.17747975359057477,2.004819562364319,-0.002140148892056118,-1.9483855276396298,0.7401138845115725,-0.509300617256514,0.3260629996247424,3.0303030303002743
1782,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,32,5,14,2,-1.0614645601523591,0.09469504308223975,1.0643749400264664,0.0032578469486993916,0.9586758083767393,-0.15047921074764758,0.01621438999367797,0.10183343315613413,6.0606060606078245
1783,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,32,5,14,3,1.3912239460029667,0.17771287397907543,-0.8623468035232742,-0.0007610363630094902,2.2491609207307732,0.47687665380613,-0.44699196863651025,-1.0287506117346084,-6.0606060606023675
1784,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,32,5,14,4,-0.5066919808436126,0.28450946615200223,2.6091253579090807,-0.006659601210320998,1.9329841690834542,0.9279376328593116,-0.3342965636590094,3.6265726678099597,-1.5151515151483181
1785,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,32,5,14,5,1.5372459334556083,0.45732633031980185,1.2396427102309455,0.0023062897643798125,-1.2188304554332205,0.3627401409726758,-0.02528103915122415,1.0830651905037634,-3.0303030302966363
1786,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,32,5,14,6,1.048348166725816,-0.3817529389352501,1.0931225637107982,0.0029418589770866116,-0.7201454856178486,-1.0204112890995134,1.1614134817412491,-0.18762583785789744,-3.0303030303039122
1787,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,32,5,14,7,-0.46725032305479886,-0.028822157118028713,2.648551668486224,-0.0011379769638860254,-1.178833932587537,0.5111318646055167,-0.1339266998599271,1.3801845571957863,6.0606060606151
1788,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,32,5,14,8,-3.1995831113873408,-0.32700047348482997,4.185312868003605,-0.00605062234256426,2.7919268367266454,0.10710725880635152,-0.57206780019429,-1.1363269377558325,0.0
1789,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,32,5,14,9,-0.025223240707859418,1.0329785973134733,-0.7897432025339004,-0.006837687167415826,-1.0915659894846215,1.6731599364617864,-0.6892502909958864,-2.9927713608464863,3.0303030303002743
1790,NotAtaxic,Switch,SwitchLeft02,S2,Split,33,2,6,0,-2.8204060564137876,-1.6082840736466082,0.41221515990516533,-0.07382225539929127,4.397089794428709,-0.5219083843809571,-4.847565082588517,-7.263278925761373,-18.181818181818016
1791,NotAtaxic,Switch,SwitchLeft02,S2,Split,33,2,6,1,-7.134894168738242,-2.1785081034959006,5.9041271619494395,-0.14842611968054387,11.231879032019464,4.529514698067118,-11.00035773383243,-16.059055292234365,-36.36363636363694
1792,NotAtaxic,Switch,SwitchLeft02,S2,Split,33,2,6,2,-6.334000404435031,-0.929760210441799,5.502633517223849,-0.15713401503086838,15.025930693655354,7.675204614196176,-10.481017526954062,-14.709200241687224,-30.303030303030937
1793,NotAtaxic,Switch,SwitchLeft02,S2,Split,33,2,6,3,-2.452434193004308,-0.663086862275108,0.025523496111731436,-0.15820442770768628,12.984127468533046,5.683387409557042,-7.392274490510545,-18.15568424296367,-45.45454545454777
1794,NotAtaxic,Switch,SwitchLeft02,S2,Split,33,2,6,4,-3.219481188841584,-0.0004874335395044227,2.0447002258147773,-0.15336093620709002,13.18941212663752,8.260880094586,-9.375745599920052,-15.11936292441532,-30.303030303033665
1795,NotAtaxic,Switch,SwitchLeft02,S2,Split,33,2,6,5,-1.4490532152580613,-0.1484687882239939,2.595229370406214,-0.15376506637199844,11.483556574041245,5.785305331451667,-8.113036492858242,-15.87886706789035,-30.3030303030464
1796,NotAtaxic,Switch,SwitchLeft02,S2,Split,33,2,6,6,-1.686489220821528,-1.1442646835789532,1.9480891933253153,-0.15292625128171583,13.995199492483437,6.815200381808808,-9.379893601542733,-15.125816372678312,-30.303030303031846
1797,NotAtaxic,Switch,SwitchLeft02,S2,Split,33,2,6,7,-1.1446480799203584,0.5890489828707217,-0.1641976807236194,-0.15932664860325685,13.892749824909316,6.69266382853192,-7.072787814670079,-14.80884393693982,-27.27272727273521
1798,NotAtaxic,Switch,SwitchLeft02,S2,Split,33,2,6,8,-2.0826936972261905,-0.944336014564584,0.678520636808619,-0.1537687334472495,13.412652834497337,6.724722698481386,-8.202770502880327,-16.439596543093398,-42.424242424247495
1799,NotAtaxic,Switch,SwitchLeft02,S2,Split,33,2,6,9,-1.300441857540278,-0.5603751750907122,-2.1512265830773716,-0.15711811536768122,11.961048781269795,6.981948891071369,-7.977391252613984,-18.332871396896483,-42.424242424247495
1800,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,34,6,15,0,1.4407302394057808,0.04353956742721721,-2.6781957237365237,-0.010477729412752462,1.5450448700876507,-0.7995981158632617,0.7142731637665918,-5.195102931730492,-9.090909090909008
1801,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,34,6,15,1,-0.19383285984849863,1.099231026389397,4.1490220632722705,-0.007816916134582338,4.532291913273411,1.5516868745438046,0.2481267909811038,0.3913435267571934,4.545454545454504
